customer_id,signup_date,gender,age_group,city,membership_tier,preferred_channel,email_subscribed
CUST-25767,2022-10-27,Male,45-54,Singapore,Gold,In-Store,1
CUST-25768,2022-10-23,Female,45-54,Perth,Bronze,Online,0
CUST-25769,2022-12-04,Female,55-64,London,Silver,In-Store,1
CUST-25770,2022-04-06,Female,65+,Adelaide,Silver,In-Store,1
CUST-25771,2022-12-01,Male,45-54,Singapore,Silver,Online,1
CUST-25772,2021-09-14,Female,35-44,Toronto,Gold,In-Store,1
CUST-25773,2022-05-06,Female,25-34,Toronto,Silver,Online,1
CUST-25774,2022-07-04,Female,35-44,Adelaide,Bronze,Online,1
CUST-25775,2021-05-28,Male,35-44,Brisbane,Silver,In-Store,1
CUST-25776,2022-02-02,Female,35-44,Brisbane,Bronze,In-Store,0
CUST-25777,2022-01-12,Male,65+,Sydney,Silver,Online,1
CUST-25778,2022-03-19,Female,35-44,Brisbane,Gold,In-Store,1
CUST-25779,2021-02-13,Female,45-54,London,Silver,In-Store,1
CUST-25780,2022-12-29,Male,55-64,Adelaide,Gold,Online,1
CUST-25781,2022-02-16,Male,25-34,Auckland,Bronze,Online,1
CUST-25782,2021-08-02,Female,45-54,London,Silver,In-Store,1
CUST-25783,2022-03-04,Male,45-54,Toronto,Bronze,In-Store,1
CUST-25784,2022-03-31,Female,45-54,Toronto,Bronze,Online,0
CUST-25785,2022-01-08,Male,35-44,Auckland,Bronze,Online,0
CUST-25786,2022-11-13,Female,45-54,Brisbane,Gold,Online,1
CUST-25787,2022-06-27,Female,25-34,Adelaide,Platinum,In-Store,1
CUST-25788,2021-08-11,Male,65+,Adelaide,Silver,In-Store,0
CUST-25789,2022-08-06,Female,25-34,Singapore,Silver,Online,1
CUST-25790,2022-01-08,Male,45-54,New York,Platinum,In-Store,1
CUST-25791,2022-02-23,Female,35-44,Perth,Gold,In-Store,0
CUST-25792,2021-08-07,Female,45-54,Brisbane,Bronze,In-Store,1
CUST-25793,2022-04-27,Female,18-24,New York,Silver,In-Store,1
CUST-25794,2022-10-30,Male,45-54,Perth,Silver,In-Store,1
CUST-25795,2022-10-01,Male,45-54,Sydney,Silver,Online,1
CUST-25796,2021-07-24,Female,25-34,Auckland,Bronze,In-Store,1
CUST-25797,2022-07-19,Male,25-34,London,Bronze,In-Store,1
CUST-25798,2022-06-14,Male,45-54,Brisbane,Bronze,Online,1
CUST-25799,2022-03-30,Female,18-24,Adelaide,Bronze,In-Store,1
CUST-25800,2022-01-31,Male,55-64,Brisbane,Silver,In-Store,1
CUST-25801,2021-10-07,Female,65+,Singapore,Silver,Online,0
CUST-25802,2021-06-09,Female,65+,London,Silver,Online,1
CUST-25803,2022-08-12,Male,25-34,Brisbane,Silver,Online,1
CUST-25804,2022-02-26,Female,35-44,Toronto,Silver,Online,1
CUST-25805,2021-09-09,Male,65+,Brisbane,Bronze,Online,1
CUST-25806,2022-05-14,Female,35-44,Singapore,Bronze,Online,1
CUST-25807,2022-09-20,Male,55-64,Sydney,Bronze,In-Store,1
CUST-25808,2022-11-24,Male,18-24,Melbourne,Silver,In-Store,1
CUST-25809,2021-03-29,Female,18-24,Sydney,Silver,Online,0
CUST-25810,2021-02-24,Male,35-44,Melbourne,Silver,Online,0
CUST-25811,2021-11-17,Female,35-44,Adelaide,Silver,Online,1
CUST-25812,2021-06-04,Male,25-34,Perth,Gold,In-Store,1
CUST-25813,2021-03-09,Male,35-44,Singapore,Gold,Online,0
CUST-25814,2021-11-20,Male,55-64,Toronto,Bronze,Online,1
CUST-25815,2022-05-02,Male,35-44,Brisbane,Platinum,Online,1
CUST-25816,2021-10-24,Male,35-44,Melbourne,Silver,Online,1
CUST-25817,2022-07-30,Female,25-34,Brisbane,Silver,Online,1
CUST-25818,2021-06-17,Female,45-54,Melbourne,Silver,Online,1
CUST-25819,2022-06-30,Female,55-64,London,Bronze,In-Store,1
CUST-25820,2021-06-12,Male,55-64,New York,Bronze,In-Store,1
CUST-25821,2022-10-06,Female,45-54,Perth,Gold,Online,1
CUST-25822,2022-12-08,Male,25-34,Melbourne,Platinum,In-Store,1
CUST-25823,2022-11-11,Female,25-34,Toronto,Silver,In-Store,1
CUST-25824,2021-04-10,Male,18-24,Brisbane,Silver,Online,1
CUST-25825,2022-01-26,Male,45-54,London,Bronze,Online,0
CUST-25826,2022-05-04,Male,25-34,Sydney,Silver,In-Store,1
CUST-25827,2022-08-24,Female,65+,Auckland,Silver,Online,1
CUST-25828,2022-03-28,Male,55-64,Singapore,Bronze,Online,0
CUST-25829,2021-07-06,Female,45-54,Sydney,Silver,In-Store,1
CUST-25830,2022-05-19,Male,65+,Singapore,Silver,Online,1
CUST-25831,2021-12-19,Male,35-44,Melbourne,Bronze,In-Store,1
CUST-25832,2022-01-14,Male,18-24,Brisbane,Silver,Online,1
CUST-25833,2021-05-19,Female,55-64,Perth,Silver,In-Store,0
CUST-25834,2022-11-25,Female,45-54,Brisbane,Bronze,Online,1
CUST-25835,2021-04-24,Female,65+,Adelaide,Bronze,In-Store,0
CUST-25836,2022-10-12,Male,35-44,Perth,Gold,Online,1
CUST-25837,2022-12-30,Female,18-24,Auckland,Bronze,Online,1
CUST-25838,2022-09-10,Male,45-54,Sydney,Bronze,Online,0
CUST-25839,2022-09-29,Male,55-64,London,Bronze,In-Store,0
CUST-25840,2021-06-23,Male,35-44,Perth,Silver,Online,0
CUST-25841,2021-07-16,Female,55-64,Perth,Gold,Online,1
CUST-25842,2022-06-17,Female,18-24,Toronto,Bronze,Online,0
CUST-25843,2021-11-23,Female,25-34,Sydney,Bronze,Online,1
CUST-25844,2022-10-27,Female,25-34,Perth,Bronze,In-Store,1
CUST-25845,2021-09-27,Female,45-54,London,Gold,In-Store,0
CUST-25846,2021-12-12,Male,18-24,Perth,Platinum,Online,0
CUST-25847,2022-11-04,Male,45-54,Melbourne,Silver,In-Store,1
CUST-25848,2021-12-07,Female,55-64,Sydney,Silver,In-Store,1
CUST-25849,2021-05-14,Male,55-64,Sydney,Bronze,Online,1
CUST-25850,2022-08-11,Female,18-24,Perth,Silver,Online,0
CUST-25851,2022-01-25,Male,25-34,Toronto,Silver,In-Store,0
CUST-25852,2022-01-25,Female,45-54,Sydney,Bronze,Online,1
CUST-25853,2022-12-13,Female,65+,Perth,Gold,In-Store,1
CUST-25854,2022-12-15,Female,45-54,Auckland,Gold,Online,1
CUST-25855,2022-01-11,Male,55-64,London,Bronze,Online,0
CUST-25856,2022-02-21,Female,65+,Auckland,Gold,Online,1
CUST-25857,2021-05-16,Male,35-44,Perth,Bronze,In-Store,1
CUST-25858,2022-07-20,Male,25-34,Toronto,Gold,Online,1
CUST-25859,2021-10-16,Male,35-44,Melbourne,Bronze,Online,1
CUST-25860,2022-04-06,Female,65+,Melbourne,Platinum,In-Store,0
CUST-25861,2022-11-14,Female,35-44,New York,Gold,Online,1
CUST-25862,2021-04-27,Male,18-24,Brisbane,Gold,Online,0
CUST-25863,2021-04-20,Other,25-34,Melbourne,Bronze,In-Store,1
CUST-25864,2021-07-01,Female,35-44,Melbourne,Silver,Online,0
CUST-25865,2021-06-07,Male,55-64,Adelaide,Gold,Online,1
CUST-25866,2021-03-31,Male,18-24,Sydney,Bronze,In-Store,1
CUST-25867,2021-01-14,Male,65+,Auckland,Gold,Online,1
CUST-25868,2022-09-25,Female,18-24,Brisbane,Gold,Online,0
CUST-25869,2022-08-20,Male,65+,Toronto,Bronze,Online,0
CUST-25870,2022-10-09,Female,35-44,Melbourne,Bronze,In-Store,0
CUST-25871,2022-09-20,Male,18-24,Sydney,Bronze,Online,1
CUST-25872,2022-12-23,Female,25-34,Adelaide,Silver,In-Store,0
CUST-25873,2021-03-25,Male,25-34,Melbourne,Platinum,In-Store,1
CUST-25874,2021-04-04,Female,18-24,London,Silver,In-Store,1
CUST-25875,2022-12-04,Female,25-34,Adelaide,Gold,In-Store,0
CUST-25876,2021-02-21,Male,65+,Melbourne,Bronze,In-Store,1
CUST-25877,2022-02-01,Male,35-44,New York,Silver,Online,1
CUST-25878,2021-07-17,Male,45-54,Adelaide,Silver,Online,1
CUST-25879,2022-12-27,Male,45-54,Singapore,Silver,In-Store,0
CUST-25880,2022-12-25,Female,25-34,Toronto,Silver,In-Store,1
CUST-25881,2021-10-22,Male,65+,Singapore,Bronze,In-Store,1
CUST-25882,2021-03-04,Female,45-54,Brisbane,Bronze,Online,0
CUST-25883,2022-06-04,Female,18-24,Melbourne,Bronze,Online,1
CUST-25884,2021-06-30,Other,25-34,Perth,Bronze,Online,1
CUST-25885,2021-05-28,Female,55-64,Singapore,Gold,Online,0
CUST-25886,2021-07-13,Male,65+,Melbourne,Gold,In-Store,0
CUST-25887,2022-12-21,Male,18-24,Adelaide,Platinum,In-Store,1
CUST-25888,2021-07-11,Male,35-44,Adelaide,Bronze,Online,1
CUST-25889,2021-06-16,Male,45-54,Singapore,Silver,Online,1
CUST-25890,2021-10-31,Female,55-64,London,Platinum,Online,0
CUST-25891,2022-06-03,Female,65+,Perth,Bronze,In-Store,1
CUST-25892,2021-08-12,Male,45-54,Perth,Silver,Online,1
CUST-25893,2021-12-20,Male,65+,Adelaide,Platinum,In-Store,0
CUST-25894,2022-06-28,Male,18-24,Perth,Bronze,In-Store,1
CUST-25895,2021-10-16,Other,25-34,Melbourne,Bronze,In-Store,1
CUST-25896,2021-03-05,Male,18-24,Toronto,Silver,Online,0
CUST-25897,2021-12-19,Male,65+,Sydney,Gold,Online,1
CUST-25898,2022-09-27,Male,45-54,Melbourne,Bronze,Online,1
CUST-25899,2022-11-22,Male,65+,Toronto,Bronze,Online,1
CUST-25900,2021-01-13,Male,65+,Melbourne,Silver,Online,0
CUST-25901,2021-11-23,Female,55-64,Auckland,Bronze,In-Store,1
CUST-25902,2022-12-16,Male,65+,Singapore,Silver,Online,1
CUST-25903,2022-11-26,Male,18-24,Singapore,Silver,Online,0
CUST-25904,2021-09-26,Male,65+,Auckland,Bronze,Online,0
CUST-25905,2022-04-07,Female,35-44,Toronto,Gold,Online,1
CUST-25906,2022-01-15,Female,45-54,Perth,Bronze,In-Store,0
CUST-25907,2022-05-16,Female,35-44,New York,Silver,Online,1
CUST-25908,2021-07-14,Female,25-34,Singapore,Silver,In-Store,1
CUST-25909,2021-06-24,Female,18-24,Auckland,Platinum,Online,1
CUST-25910,2022-02-24,Male,45-54,Toronto,Bronze,Online,1
CUST-25911,2021-11-29,Female,45-54,Toronto,Platinum,In-Store,1
CUST-25912,2022-04-21,Male,45-54,Brisbane,Silver,In-Store,1
CUST-25913,2021-05-26,Female,65+,London,Silver,Online,0
CUST-25914,2022-03-06,Male,18-24,Brisbane,Bronze,In-Store,1
CUST-25915,2021-11-21,Male,45-54,Brisbane,Bronze,In-Store,0
CUST-25916,2022-02-14,Female,35-44,Sydney,Silver,Online,1
CUST-25917,2022-03-21,Female,65+,Brisbane,Bronze,Online,0
CUST-25918,2021-06-04,Other,55-64,Brisbane,Silver,Online,1
CUST-25919,2021-08-11,Male,18-24,Sydney,Bronze,In-Store,1
CUST-25920,2022-02-05,Other,45-54,Brisbane,Platinum,In-Store,1
CUST-25921,2021-10-05,Male,35-44,Adelaide,Bronze,Online,1
CUST-25922,2021-01-23,Female,45-54,London,Bronze,Online,1
CUST-25923,2021-06-12,Other,35-44,New York,Silver,In-Store,1
CUST-25924,2021-10-12,Female,25-34,Adelaide,Gold,In-Store,1
CUST-25925,2022-05-14,Male,55-64,Toronto,Gold,In-Store,1
CUST-25926,2022-03-20,Other,45-54,Brisbane,Platinum,Online,0
CUST-25927,2022-05-15,Male,65+,Sydney,Bronze,Online,0
CUST-25928,2021-12-28,Female,18-24,Melbourne,Silver,In-Store,0
CUST-25929,2021-11-28,Male,65+,Toronto,Gold,Online,1
CUST-25930,2022-09-15,Male,35-44,Brisbane,Silver,Online,0
CUST-25931,2021-08-29,Female,55-64,Toronto,Bronze,Online,1
CUST-25932,2021-08-10,Male,45-54,Toronto,Bronze,In-Store,1
CUST-25933,2021-01-14,Female,35-44,Brisbane,Bronze,In-Store,0
CUST-25934,2021-12-13,Female,65+,Perth,Platinum,Online,0
CUST-25935,2022-12-02,Male,55-64,London,Silver,Online,1
CUST-25936,2022-09-19,Male,18-24,Singapore,Bronze,Online,0
CUST-25937,2021-05-13,Female,55-64,Perth,Platinum,In-Store,1
CUST-25938,2021-12-16,Female,65+,Auckland,Gold,Online,1
CUST-25939,2022-12-07,Male,25-34,Auckland,Bronze,Online,1
CUST-25940,2022-08-02,Male,45-54,Melbourne,Bronze,In-Store,1
CUST-25941,2021-01-19,Female,45-54,Auckland,Bronze,In-Store,1
CUST-25942,2022-03-04,Male,25-34,Adelaide,Gold,Online,1
CUST-25943,2021-12-01,Male,65+,Adelaide,Silver,In-Store,1
CUST-25944,2021-11-17,Male,65+,Toronto,Silver,Online,1
CUST-25945,2021-10-15,Male,55-64,Auckland,Silver,In-Store,0
CUST-25946,2022-08-15,Other,35-44,Adelaide,Bronze,In-Store,1
CUST-25947,2021-05-11,Female,35-44,Singapore,Bronze,Online,1
CUST-25948,2021-08-23,Female,65+,Singapore,Bronze,Online,0
CUST-25949,2022-09-17,Male,25-34,Adelaide,Bronze,In-Store,1
CUST-25950,2022-05-16,Male,55-64,Toronto,Bronze,Online,1
CUST-25951,2021-01-20,Female,35-44,New York,Bronze,In-Store,1
CUST-25952,2021-04-08,Male,45-54,Brisbane,Bronze,Online,1
CUST-25953,2022-10-01,Female,35-44,Melbourne,Silver,Online,0
CUST-25954,2022-06-26,Male,45-54,Toronto,Bronze,In-Store,0
CUST-25955,2022-09-10,Female,65+,Perth,Bronze,In-Store,0
CUST-25956,2021-03-10,Female,45-54,London,Bronze,In-Store,1
CUST-25957,2021-07-17,Other,35-44,Brisbane,Gold,Online,1
CUST-25958,2022-01-08,Male,18-24,Toronto,Silver,Online,1
CUST-25959,2021-09-10,Female,25-34,Sydney,Bronze,In-Store,1
CUST-25960,2021-12-02,Male,35-44,Singapore,Gold,In-Store,0
CUST-25961,2022-05-10,Male,55-64,Brisbane,Bronze,Online,0
CUST-25962,2021-10-07,Male,35-44,Toronto,Gold,In-Store,1
CUST-25963,2021-11-18,Other,55-64,New York,Silver,Online,0
CUST-25964,2021-07-24,Other,65+,Adelaide,Gold,Online,1
CUST-25965,2022-09-04,Female,55-64,Melbourne,Bronze,In-Store,1
CUST-25966,2021-10-30,Male,65+,Sydney,Gold,Online,1
CUST-25967,2021-07-19,Male,55-64,New York,Bronze,Online,0
CUST-25968,2021-10-17,Male,25-34,London,Gold,In-Store,1
CUST-25969,2022-03-10,Female,65+,Sydney,Bronze,In-Store,1
CUST-25970,2021-11-02,Female,35-44,Adelaide,Silver,Online,0
CUST-25971,2021-05-28,Female,35-44,Sydney,Bronze,Online,1
CUST-25972,2021-01-30,Male,65+,London,Silver,In-Store,1
CUST-25973,2021-03-22,Male,35-44,Toronto,Silver,Online,1
CUST-25974,2021-06-01,Female,45-54,London,Silver,In-Store,0
CUST-25975,2022-07-23,Female,25-34,Singapore,Silver,Online,1
CUST-25976,2022-03-31,Male,35-44,Melbourne,Bronze,Online,1
CUST-25977,2021-10-08,Female,45-54,Perth,Silver,In-Store,0
CUST-25978,2021-07-22,Male,65+,Singapore,Bronze,Online,1
CUST-25979,2022-04-10,Female,35-44,Brisbane,Silver,Online,1
CUST-25980,2022-08-24,Male,25-34,Auckland,Silver,Online,0
CUST-25981,2021-01-18,Male,18-24,Sydney,Silver,Online,1
CUST-25982,2021-12-01,Female,55-64,Toronto,Bronze,Online,1
CUST-25983,2022-01-13,Female,25-34,Auckland,Bronze,Online,1
CUST-25984,2022-01-20,Male,55-64,Sydney,Silver,Online,1
CUST-25985,2022-10-06,Other,45-54,Auckland,Gold,Online,1
CUST-25986,2022-02-10,Female,25-34,Auckland,Bronze,In-Store,0
CUST-25987,2022-09-20,Female,18-24,Perth,Silver,In-Store,0
CUST-25988,2021-11-28,Male,55-64,Singapore,Silver,Online,1
CUST-25989,2021-02-10,Male,55-64,Sydney,Silver,In-Store,1
CUST-25990,2023-01-01,Male,25-34,Toronto,Silver,Online,1
CUST-25991,2021-03-07,Female,18-24,Brisbane,Gold,Online,1
CUST-25992,2021-06-05,Male,18-24,New York,Silver,In-Store,1
CUST-25993,2021-06-17,Female,65+,Adelaide,Bronze,Online,0
CUST-25994,2021-04-05,Other,35-44,Auckland,Bronze,In-Store,0
CUST-25995,2021-12-13,Male,18-24,London,Bronze,In-Store,1
CUST-25996,2021-12-18,Male,18-24,Toronto,Bronze,Online,1
CUST-25997,2022-02-15,Male,55-64,Sydney,Bronze,Online,1
CUST-25998,2022-06-22,Other,45-54,London,Bronze,Online,0
CUST-25999,2022-12-13,Male,25-34,New York,Bronze,Online,1
CUST-26000,2021-04-02,Male,25-34,Toronto,Silver,Online,0
CUST-26001,2021-06-12,Male,18-24,Perth,Platinum,In-Store,1
CUST-26002,2021-08-21,Male,25-34,Sydney,Bronze,Online,0
CUST-26003,2022-10-23,Female,65+,New York,Bronze,In-Store,1
CUST-26004,2021-01-25,Female,18-24,Adelaide,Bronze,Online,1
CUST-26005,2022-05-06,Male,18-24,Sydney,Bronze,In-Store,1
CUST-26006,2021-08-13,Female,25-34,Brisbane,Bronze,In-Store,1
CUST-26007,2021-05-21,Other,55-64,Auckland,Bronze,In-Store,1
CUST-26008,2021-11-27,Male,45-54,London,Bronze,Online,1
CUST-26009,2021-01-20,Male,55-64,Perth,Bronze,Online,0
CUST-26010,2022-05-20,Male,18-24,London,Bronze,In-Store,1
CUST-26011,2022-07-18,Male,18-24,Sydney,Bronze,Online,1
CUST-26012,2021-07-24,Male,55-64,Sydney,Bronze,Online,1
CUST-26013,2021-08-02,Male,25-34,Singapore,Silver,Online,0
CUST-26014,2022-05-19,Male,18-24,Auckland,Silver,In-Store,1
CUST-26015,2022-12-20,Female,18-24,Singapore,Silver,In-Store,0
CUST-26016,2022-01-12,Female,55-64,Brisbane,Bronze,Online,1
CUST-26017,2022-02-11,Female,25-34,Brisbane,Platinum,In-Store,1
CUST-26018,2022-07-04,Male,18-24,Singapore,Silver,In-Store,1
CUST-26019,2021-10-16,Male,35-44,New York,Bronze,In-Store,1
CUST-26020,2022-01-19,Male,55-64,London,Gold,Online,1
CUST-26021,2021-06-13,Male,25-34,Singapore,Platinum,Online,0
CUST-26022,2021-09-20,Female,35-44,Adelaide,Bronze,Online,1
CUST-26023,2021-12-01,Male,35-44,London,Bronze,In-Store,0
CUST-26024,2021-05-03,Female,65+,Perth,Silver,Online,1
CUST-26025,2022-04-08,Female,18-24,Toronto,Silver,Online,1
CUST-26026,2022-09-10,Female,65+,New York,Bronze,In-Store,1
CUST-26027,2022-02-20,Female,25-34,Brisbane,Bronze,In-Store,1
CUST-26028,2021-04-26,Other,18-24,London,Silver,Online,1
CUST-26029,2021-04-20,Female,65+,Adelaide,Bronze,In-Store,1
CUST-26030,2021-07-24,Female,55-64,Perth,Bronze,In-Store,1
CUST-26031,2022-12-08,Female,65+,Adelaide,Bronze,Online,1
CUST-26032,2022-08-31,Other,35-44,Auckland,Silver,Online,0
CUST-26033,2022-04-20,Female,18-24,Adelaide,Bronze,Online,1
CUST-26034,2022-08-04,Female,35-44,Adelaide,Silver,In-Store,1
CUST-26035,2022-06-08,Female,18-24,Perth,Silver,Online,1
CUST-26036,2021-01-13,Male,25-34,Brisbane,Bronze,In-Store,1
CUST-26037,2021-12-08,Male,25-34,Toronto,Bronze,In-Store,1
CUST-26038,2022-02-02,Female,65+,Auckland,Bronze,In-Store,1
CUST-26039,2022-04-14,Male,45-54,Singapore,Silver,In-Store,1
CUST-26040,2021-06-19,Other,45-54,Toronto,Platinum,In-Store,1
CUST-26041,2022-07-29,Male,55-64,Perth,Silver,In-Store,0
CUST-26042,2022-11-15,Female,25-34,Melbourne,Platinum,Online,1
CUST-26043,2022-09-24,Male,18-24,Sydney,Bronze,In-Store,0
CUST-26044,2021-02-01,Female,55-64,Sydney,Silver,In-Store,1
CUST-26045,2021-01-12,Female,35-44,Sydney,Bronze,Online,1
CUST-26046,2021-11-07,Other,45-54,London,Bronze,Online,1
CUST-26047,2022-08-05,Female,25-34,Melbourne,Gold,In-Store,1
CUST-26048,2021-02-24,Male,35-44,Adelaide,Bronze,In-Store,1
CUST-26049,2022-10-24,Female,25-34,London,Silver,Online,0
CUST-26050,2022-01-17,Male,18-24,Perth,Gold,In-Store,0
CUST-26051,2022-03-04,Female,65+,Sydney,Silver,Online,1
CUST-26052,2021-11-01,Female,18-24,Melbourne,Bronze,In-Store,0
CUST-26053,2021-11-06,Male,25-34,Perth,Silver,In-Store,1
CUST-26054,2022-04-13,Male,25-34,Melbourne,Silver,In-Store,0
CUST-26055,2022-10-14,Female,65+,Sydney,Gold,Online,0
CUST-26056,2022-05-03,Male,25-34,Sydney,Silver,In-Store,1
CUST-26057,2021-04-26,Male,18-24,Adelaide,Bronze,Online,1
CUST-26058,2022-04-12,Male,55-64,New York,Bronze,Online,0
CUST-26059,2021-10-07,Male,35-44,Sydney,Gold,In-Store,1
CUST-26060,2022-12-21,Male,55-64,Toronto,Silver,Online,1
CUST-26061,2021-03-06,Female,65+,Brisbane,Bronze,Online,0
CUST-26062,2021-08-09,Female,18-24,London,Bronze,In-Store,0
CUST-26063,2022-11-26,Female,45-54,Sydney,Bronze,In-Store,1
CUST-26064,2021-02-08,Male,45-54,London,Silver,In-Store,1
CUST-26065,2022-04-22,Male,45-54,Brisbane,Silver,Online,1
CUST-26066,2021-01-14,Male,55-64,Sydney,Gold,In-Store,1
CUST-26067,2022-11-04,Male,18-24,Perth,Bronze,In-Store,1
CUST-26068,2022-12-28,Male,35-44,Toronto,Silver,Online,0
CUST-26069,2021-07-27,Male,35-44,Sydney,Silver,Online,1
CUST-26070,2022-11-19,Female,35-44,Adelaide,Bronze,In-Store,1
CUST-26071,2021-08-29,Male,65+,Toronto,Bronze,Online,1
CUST-26072,2021-01-02,Male,65+,Sydney,Bronze,In-Store,1
CUST-26073,2022-07-31,Female,45-54,New York,Silver,Online,0
CUST-26074,2022-12-21,Male,45-54,Adelaide,Silver,In-Store,0
CUST-26075,2021-02-18,Female,35-44,Auckland,Platinum,In-Store,1
CUST-26076,2021-04-01,Male,55-64,Auckland,Silver,Online,1
CUST-26077,2022-04-13,Male,45-54,New York,Silver,In-Store,1
CUST-26078,2021-06-17,Male,35-44,Auckland,Bronze,Online,1
CUST-26079,2022-07-19,Male,55-64,Brisbane,Silver,Online,1
CUST-26080,2021-11-25,Male,65+,Auckland,Silver,Online,1
CUST-26081,2022-02-21,Female,25-34,Singapore,Gold,In-Store,1
CUST-26082,2022-02-16,Male,35-44,Toronto,Silver,Online,1
CUST-26083,2021-12-22,Female,35-44,Brisbane,Gold,In-Store,1
CUST-26084,2022-11-20,Male,45-54,New York,Bronze,In-Store,1
CUST-26085,2022-02-22,Male,35-44,London,Gold,In-Store,1
CUST-26086,2021-03-30,Male,55-64,Perth,Silver,In-Store,1
CUST-26087,2021-05-21,Female,35-44,Auckland,Silver,Online,1
CUST-26088,2022-10-23,Male,45-54,Toronto,Gold,Online,0
CUST-26089,2022-07-07,Male,65+,Brisbane,Silver,In-Store,1
CUST-26090,2021-02-13,Female,35-44,New York,Gold,In-Store,1
CUST-26091,2022-10-03,Male,25-34,Singapore,Silver,Online,1
CUST-26092,2021-12-16,Female,55-64,Brisbane,Bronze,In-Store,1
CUST-26093,2022-08-11,Female,25-34,Adelaide,Bronze,In-Store,1
CUST-26094,2022-12-11,Male,45-54,Melbourne,Silver,Online,1
CUST-26095,2022-03-06,Female,18-24,New York,Bronze,Online,1
CUST-26096,2022-07-12,Female,18-24,New York,Gold,In-Store,0
CUST-26097,2021-04-17,Female,55-64,Sydney,Platinum,In-Store,1
CUST-26098,2021-09-18,Male,55-64,Brisbane,Silver,Online,1
CUST-26099,2021-08-21,Male,65+,Auckland,Bronze,Online,0
CUST-26100,2022-05-16,Male,18-24,Auckland,Gold,Online,0
CUST-26101,2022-01-18,Female,55-64,London,Gold,In-Store,0
CUST-26102,2022-06-20,Male,65+,London,Bronze,In-Store,1
CUST-26103,2021-08-13,Female,55-64,Auckland,Gold,In-Store,1
CUST-26104,2022-02-22,Female,65+,Melbourne,Silver,In-Store,1
CUST-26105,2021-08-20,Female,65+,Toronto,Platinum,In-Store,0
CUST-26106,2021-06-09,Male,65+,Adelaide,Silver,Online,0
CUST-26107,2021-01-01,Male,55-64,Melbourne,Silver,In-Store,1
CUST-26108,2022-05-23,Female,25-34,Melbourne,Bronze,Online,1
CUST-26109,2022-12-13,Female,35-44,Adelaide,Silver,Online,1
CUST-26110,2022-02-20,Male,35-44,Adelaide,Bronze,Online,1
CUST-26111,2022-07-09,Female,65+,Melbourne,Bronze,Online,1
CUST-26112,2021-07-15,Male,18-24,Sydney,Bronze,In-Store,1
CUST-26113,2021-02-01,Male,35-44,Melbourne,Bronze,In-Store,1
CUST-26114,2021-08-01,Male,25-34,Melbourne,Silver,Online,1
CUST-26115,2021-03-10,Female,35-44,Toronto,Silver,Online,1
CUST-26116,2021-05-02,Female,45-54,Auckland,Bronze,In-Store,1
CUST-26117,2022-11-09,Female,45-54,Sydney,Silver,Online,0
CUST-26118,2022-12-16,Male,55-64,Perth,Gold,In-Store,1
CUST-26119,2021-12-18,Female,45-54,Auckland,Silver,Online,1
CUST-26120,2021-08-02,Male,35-44,London,Gold,Online,1
CUST-26121,2022-09-27,Female,55-64,Toronto,Gold,Online,0
CUST-26122,2022-10-13,Other,55-64,Singapore,Bronze,In-Store,1
CUST-26123,2021-02-12,Male,65+,Toronto,Bronze,Online,0
CUST-26124,2021-02-02,Other,45-54,Auckland,Bronze,In-Store,1
CUST-26125,2021-12-26,Female,18-24,Perth,Bronze,In-Store,0
CUST-26126,2022-12-19,Male,45-54,London,Platinum,Online,0
CUST-26127,2022-07-06,Female,18-24,London,Gold,Online,1
CUST-26128,2022-12-07,Male,55-64,Singapore,Bronze,Online,1
CUST-26129,2021-12-26,Female,65+,Toronto,Silver,In-Store,0
CUST-26130,2021-01-28,Male,45-54,Sydney,Gold,In-Store,0
CUST-26131,2022-05-15,Female,18-24,Toronto,Platinum,Online,1
CUST-26132,2021-09-16,Other,55-64,Melbourne,Bronze,Online,0
CUST-26133,2021-03-26,Female,25-34,Melbourne,Silver,Online,1
CUST-26134,2022-04-11,Female,45-54,Auckland,Bronze,Online,0
CUST-26135,2021-09-05,Female,55-64,Toronto,Bronze,Online,1
CUST-26136,2021-02-05,Female,35-44,Perth,Bronze,Online,1
CUST-26137,2022-07-20,Male,65+,Toronto,Platinum,Online,0
CUST-26138,2021-08-10,Male,55-64,London,Silver,Online,1
CUST-26139,2021-04-08,Male,18-24,Brisbane,Bronze,In-Store,1
CUST-26140,2022-08-31,Female,65+,Sydney,Silver,Online,1
CUST-26141,2022-06-03,Male,45-54,Melbourne,Gold,Online,0
CUST-26142,2022-05-30,Male,25-34,Toronto,Platinum,Online,1
CUST-26143,2021-10-09,Male,65+,Singapore,Bronze,In-Store,0
CUST-26144,2022-02-02,Female,55-64,Sydney,Bronze,Online,1
CUST-26145,2021-09-17,Male,55-64,Melbourne,Silver,Online,0
CUST-26146,2022-12-16,Female,55-64,Toronto,Bronze,Online,1
